@relation relation name
@attribute Class {True, False}
@attribute C1 real
@attribute C2 {True, False}
@attribute C3 string
@attribute C4 real
@attribute C5 string
@attribute C6 string
@attribute C8 string
@attribute C12 string
@attribute C13 string
@attribute C14 string
@attribute C16 real
@attribute C18 string
@attribute C19 real
@attribute C20 string
@attribute C22 {True, False}
@attribute C23 string
@attribute C24 string
@attribute C25 real
@attribute C26 string
@attribute C27 string
@attribute C28 string
@attribute C29 {True, False}
@attribute C31 real
@data
False,0.21052631578947367,True,'V1',0.08695652173913043,'V2','V1','V4','V4','V3','V4',0.14444292424864322,'V1',0.6580726300896087,'V3',True,'V1','V2',0.08695652173913043,'V4','V2','V3',True,0.1186244841815681
True,0.38596491228070173,True,'V3',0.17391304347826086,'V6','V2','V2','V4','V3','V4',0.050348884936379804,'V1',0.6840119478069486,'V2',False,'V1','V2',0.17391304347826086,'V2','V3','V3',True,0.24060522696011005
False,0.3157894736842105,True,'V3',0.2028985507246377,'V7','V1','V1','V4','V3','V3',0.0998814247275049,'V1',0.44364093695959755,'V3',True,'V2','V2',0.2028985507246377,'V4','V4','V2',True,0.04286107290233838
False,0.19298245614035092,True,'V2',0.4782608695652174,'V4','V5','V3','V2','V1','V1',0.062812970310576,'V1',0.36865272755856,'V2',True,'V1','V2',0.4782608695652174,'V1','V3','V2',True,0.2058321870701513
True,0.21052631578947367,True,'V3',0.6521739130434783,'V2','V1','V4','V2','V3','V4',0.17639896018607196,'V1',0.2389561389718598,'V3',False,'V1','V2',0.6521739130434783,'V4','V2','V2',True,0.2666299862448418
False,0.3508771929824561,True,'V5',0.13043478260869565,'V3','V1','V4','V4','V3','V3',0.29374287408218175,'V1',0.5799402609652571,'V4',True,'V1','V2',0.13043478260869565,'V2','V4','V3',True,0.030481430536451165
False,0.24561403508771928,True,'V5',0.6376811594202899,'V3','V5','V4','V4','V1','V3',0.28652346422219177,'V1',0.41141329979562963,'V3',True,'V2','V2',0.6376811594202899,'V3','V3','V3',False,0.38448418156808806
False,0.543859649122807,True,'V3',0.11594202898550726,'V7','V1','V1','V4','V3','V2',0.06660281844301547,'V1',0.6349630561232511,'V2',True,'V1','V2',0.11594202898550726,'V2','V4','V1',True,0.021458046767537826
True,0.15789473684210525,True,'V2',0.46376811594202905,'V1','V1','V4','V2','V3','V4',0.2768823824508596,'V1',0.6289891526489546,'V4',False,'V1','V1',0.46376811594202905,'V2','V1','V4',True,0.5033287482806053
True,0.26315789473684215,True,'V1',0.28985507246376807,'V2','V1','V2','V2','V3','V4',0.22480503488849363,'V1',0.33768275428391764,'V2',False,'V1','V2',0.28985507246376807,'V3','V3','V2',True,0.09980742778541954
False,0.17543859649122806,False,'V4',0.13043478260869565,'V3','V1','V1','V2','V3','V3',0.25173986409449534,'V3',0.46030498349316146,'V3',True,'V2','V2',0.13043478260869565,'V2','V4','V3',True,0.04698762035763411
True,0.8421052631578948,True,'V3',0.11594202898550726,'V3','V3','V1','V2','V3','V2',0.1498745838463994,'V1',0.43373683383115863,'V3',True,'V1','V2',0.11594202898550726,'V2','V4','V3',True,0.028445667125171936
False,0.14035087719298245,True,'V3',0.37681159420289856,'V3','V5','V4','V2','V3','V3',0.04351712500570073,'V1',0.3164596761515485,'V1',True,'V1','V2',0.37681159420289856,'V2','V4','V2',True,0.08060522696011005
True,0.15789473684210525,True,'V2',0.2463768115942029,'V9','V1','V4','V4','V1','V3',0.3114151502713549,'V1',0.682754283917623,'V2',False,'V2','V2',0.28985507246376807,'V3','V2','V3',True,0.46211829436038515
True,0.07017543859649122,True,'V2',0.13043478260869565,'V3','V1','V1','V2','V3','V3',0.24393213845943354,'V1',0.3905046376355919,'V1',True,'V1','V1',0.13043478260869565,'V2','V1','V4',True,0.070646492434663
False,0.17543859649122806,True,'V3',0.2028985507246377,'V9','V5','V1','V2','V1','V3',0.1466411273772062,'V1',0.33045118692029557,'V4',True,'V2','V2',0.2028985507246377,'V4','V4','V4',True,0.0900687757909216
False,0.5789473684210525,True,'V5',0.4782608695652174,'V3','V5','V4','V4','V3','V3',0.03559994527295115,'V1',0.43703820154063827,'V2',False,'V1','V2',0.4782608695652174,'V4','V4','V3',True,0.17012379642365888
False,0.24561403508771928,True,'V3',0.4782608695652174,'V1','V1','V3','V4','V3','V4',0.2002553928946048,'V1',0.5739663574909606,'V2',False,'V1','V3',0.4782608695652174,'V2','V2','V3',True,0.24412654745529572
False,0.2807017543859649,True,'V5',0.4782608695652174,'V7','V1','V4','V4','V3','V4',0.1380352989465043,'V1',0.406539852224493,'V4',False,'V2','V2',0.4782608695652174,'V4','V4','V3',True,0.3502063273727648
True,0.08771929824561403,True,'V3',0.42028985507246375,'V2','V3','V4','V1','V3','V3',0.4256897888448032,'V1',0.4144002515327779,'V4',True,'V2','V2',0.42028985507246375,'V4','V1','V2',True,0.22184319119669876
True,0.05263157894736842,True,'V3',0.6086956521739131,'V3','V2','V2','V2','V3','V3',0.044593423632963924,'V3',0.6013205470837919,'V4',True,'V1','V1',0.6086956521739131,'V2','V4','V3',True,0.1530123796423659
False,0.12280701754385964,True,'V2',0.13043478260869565,'V1','V5','V4','V4','V3','V3',0.009171341268755415,'V1',0.5621757585285332,'V4',False,'V1','V1',0.13043478260869565,'V2','V2','V4',True,0.12082530949105916
False,0.17543859649122806,True,'V3',0.28985507246376807,'V3','V1','V4','V1','V3','V3',0.2712546175947462,'V1',0.7407640308127654,'V4',True,'V1','V2',0.28985507246376807,'V2','V2','V2',True,0.1876203576341128
True,0.22807017543859642,True,'V5',0.3913043478260869,'V2','V5','V2','V1','V3','V3',0.5113923473343366,'V1',0.35969187234711525,'V4',True,'V1','V2',0.3913043478260869,'V2','V4','V3',True,0.3356808803301238
True,0.4035087719298246,True,'V5',0.11594202898550726,'V6','V1','V4','V4','V1','V2',0.09223331965157112,'V1',0.5319918251847193,'V4',True,'V1','V2',0.11594202898550726,'V2','V4','V3',False,0.025804676753782667
False,0.49122807017543857,True,'V5',0.07246376811594203,'V7','V1','V1','V1','V3','V2',0.038354540064760335,'V1',0.3403552900487345,'V4',True,'V2','V2',0.07246376811594203,'V4','V4','V3',True,0.026464924346629982
True,0.19298245614035092,True,'V4',0.5507246376811594,'V3','V5','V4','V1','V3','V4',0.07201623569115702,'V1',0.45433108001886496,'V3',False,'V1','V2',0.5507246376811594,'V2','V4','V2',True,0.38096286107290234
False,0.21052631578947367,True,'V3',0.4782608695652174,'V3','V1','V4','V4','V2','V3',0.3537875678387376,'V1',0.15217733060839495,'V2',True,'V2','V2',0.4782608695652174,'V4','V2','V2',True,0.5125722145804676
True,0.7017543859649124,True,'V5',0.6521739130434783,'V1','V1','V3','V1','V2','V2',0.21531901308888585,'V1',0.44442697689042604,'V4',True,'V2','V3',0.6521739130434783,'V4','V4','V2',True,0.3242916093535076
False,0.4385964912280701,True,'V3',0.11594202898550726,'V3','V1','V4','V3','V3','V2',0.24622155333606968,'V1',0.475082534192737,'V2',False,'V1','V1',0.11594202898550726,'V2','V2','V2',True,0.0897936726272352
False,0.10526315789473684,True,'V4',0.07246376811594203,'V2','V5','V4','V2','V3','V3',0.09614174305650568,'V1',0.4307498820940104,'V1',False,'V1','V2',0.07246376811594203,'V2','V2','V3',True,0.09799174690508941
False,0.10526315789473684,True,'V5',0.13043478260869565,'V2','V1','V2','V1','V3','V3',0.19072376522096046,'V1',0.37085363936487975,'V4',True,'V1','V1',0.13043478260869565,'V2','V4','V2',True,0.022118294360385142
True,0.2807017543859649,True,'V5',0.11594202898550726,'V1','V1','V3','V1','V3','V3',0.04604369042732703,'V1',0.1944662788869675,'V4',False,'V1','V3',0.11594202898550726,'V2','V3','V3',True,0.17254470426409904
False,0.8070175438596491,True,'V3',0.10144927536231885,'V7','V1','V4','V4','V3','V3',0.1693072467733844,'V1',0.5055808835088822,'V4',False,'V1','V2',0.10144927536231885,'V2','V2','V2',True,0.06134800550206327
False,0.4385964912280701,True,'V2',0.11594202898550726,'V1','V2','V2','V2','V3','V3',0.025844848816527564,'V1',0.5398522244930042,'V4',True,'V1','V2',0.11594202898550726,'V4','V3','V3',True,0.08550206327372764
False,0.42105263157894735,True,'V5',0.13043478260869565,'V2','V1','V1','V4','V3','V3',0.25551146987732015,'V1',0.6033642509039459,'V4',False,'V3','V2',0.13043478260869565,'V4','V4','V3',True,0.09270976616231086
False,0.42105263157894735,True,'V5',0.11594202898550726,'V2','V1','V2','V4','V2','V3',0.41544670953618823,'V1',0.6170413457003616,'V4',True,'V1','V2',0.11594202898550726,'V4','V2','V3',True,0.16957359009628611
True,0.19298245614035092,True,'V5',0.26086956521739135,'V7','V5','V3','V4','V3','V4',0.2669357413234824,'V1',0.4747681182204056,'V4',False,'V1','V3',0.26086956521739135,'V4','V4','V3',True,0.6839064649243466
False,0.3157894736842105,True,'V3',0.15942028985507248,'V1','V3','V4','V3','V3','V3',0.026186892871801884,'V1',0.5184719383744694,'V2',False,'V1','V2',0.15942028985507248,'V4','V2','V3',True,0.11614855570839067
True,0.24561403508771928,True,'V3',0.21739130434782608,'V3','V1','V4','V2','V3','V3',0.23449172253386236,'V1',0.26332337682754287,'V2',True,'V1','V2',0.21739130434782608,'V4','V4','V4',True,0.05480055020632737
False,0.24561403508771928,True,'V4',0.5217391304347826,'V6','V2','V3','V2','V3','V3',0.048807406393943535,'V1',0.05376513126866844,'V3',False,'V1','V1',0.5217391304347826,'V3','V2','V3',True,0.6332874828060523
False,0.12280701754385964,True,'V4',0.2753623188405797,'V7','V5','V2','V4','V3','V3',0.05219592283486112,'V1',0.1941518629146361,'V4',True,'V1','V1',0.2753623188405797,'V2','V4','V2',True,0.0568363136176066
False,0.19298245614035092,True,'V2',0.30434782608695654,'V2','V5','V2','V2','V1','V2',0.1668992566242532,'V1',0.6335481842477599,'V2',True,'V1','V2',0.30434782608695654,'V3','V4','V3',True,0.1146079779917469
True,0.631578947368421,True,'V1',0.2028985507246377,'V5','V1','V3','V1','V3','V1',0.1300679527523145,'V1',0.4088979720169785,'V4',True,'V3','V3',0.2028985507246377,'V4','V2','V2',False,0.05171939477303989
True,0.26315789473684215,True,'V2',0.46376811594202905,'V7','V1','V4','V1','V3','V3',0.0654170657180645,'V1',0.45071529633705393,'V4',False,'V1','V2',0.46376811594202905,'V2','V4','V2',True,0.08759284731774417
True,0.15789473684210525,True,'V2',0.28985507246376807,'V1','V3','V4','V2','V3','V3',0.11465316732795183,'V1',0.3782424147146675,'V4',True,'V1','V1',0.28985507246376807,'V2','V3','V2',True,0.21259972489683632
False,0.5789473684210525,True,'V5',0.11594202898550726,'V7','V5','V3','V4','V3','V4',0.06900168741733935,'V1',0.5131268668448357,'V4',False,'V1','V3',0.11594202898550726,'V2','V4','V2',True,0.1036588720770289
False,0.42105263157894735,True,'V5',0.043478260869565216,'V7','V2','V2','V1','V3','V3',0.34753044192091936,'V1',0.6679767332180475,'V2',False,'V1','V2',0.043478260869565216,'V2','V3','V3',True,0.05248968363136176
False,0.6491228070175438,True,'V5',0.28985507246376807,'V3','V1','V4','V1','V3','V3',0.4444930907100834,'V1',0.24335796258449932,'V4',True,'V1','V2',0.28985507246376807,'V2','V4','V2',True,0.07449793672627236
True,0.08771929824561403,True,'V2',0.30434782608695654,'V7','V1','V1','V2','V2','V2',0.21109590915309892,'V1',0.4864015091966672,'V2',True,'V1','V2',0.30434782608695654,'V2','V4','V3',True,0.05485557083906465
True,0.15789473684210525,True,'V3',0.13043478260869565,'V3','V1','V2','V1','V3','V3',0.2640716924339855,'V1',0.19839647854110992,'V2',False,'V2','V1',0.13043478260869565,'V5','V4','V3',True,0.32737276478679506
True,0.29824561403508765,True,'V5',0.28985507246376807,'V3','V3','V4','V4','V1','V3',0.09846764263237105,'V1',0.24115705077817956,'V2',False,'V2','V2',0.28985507246376807,'V2','V3','V3',True,0.1181292984869326
False,0.9999999999999999,True,'V1',0.028985507246376815,'V7','V5','V2','V1','V3','V4',0.09060975053586902,'V1',0.5297909133783996,'V3',False,'V1','V2',0.028985507246376815,'V2','V4','V2',True,0.06184319119669877
False,0.22807017543859642,True,'V2',0.08695652173913043,'V1','V5','V1','V4','V3','V3',0.7011857527249509,'V1',0.35308913692815597,'V4',True,'V1','V1',0.08695652173913043,'V2','V1','V2',True,0.14591471801925723
True,0.03508771929824561,True,'V3',0.28985507246376807,'V7','V1','V2','V2','V3','V2',0.515715784193004,'V1',1.0000000000000002,'V4',False,'V1','V1',0.28985507246376807,'V2','V3','V2',True,0.13584594222833563
False,0.5087719298245613,True,'V5',0.21739130434782608,'V2','V1','V2','V4','V1','V3',0.08224107265015734,'V1',0.46156264738248703,'V4',False,'V3','V2',0.21739130434782608,'V2','V4','V3',False,0.174525447042641
False,0.2807017543859649,True,'V3',0.4782608695652174,'V1','V1','V4','V2','V3','V3',0.2158069959410772,'V1',0.52648954566892,'V4',False,'V2','V2',0.4782608695652174,'V4','V3','V3',True,0.3054195323246217
True,0.08771929824561403,True,'V2',0.8260869565217391,'V7','V2','V2','V2','V3','V4',0.10112646508870342,'V1',0.4287061782738563,'V2',True,'V1','V2',0.8260869565217391,'V2','V4','V2',True,0.39383768913342504
False,0.36842105263157887,True,'V3',0.13043478260869565,'V3','V1','V1','V1','V3','V2',0.09705842112464086,'V1',0.28014463134727247,'V2',True,'V1','V2',0.13043478260869565,'V2','V4','V4',True,0.02486932599724897
False,0.26315789473684215,True,'V3',0.05797101449275363,'V3','V1','V1','V2','V3','V3',0.283230720116751,'V3',0.2670963684955196,'V2',True,'V1','V2',0.05797101449275363,'V2','V3','V3',True,0.1191196698762036
False,0.08771929824561403,True,'V1',0.30434782608695654,'V3','V3','V3','V2','V3','V1',0.28534683267204813,'V1',0.42163181889639995,'V4',True,'V1','V1',0.30434782608695654,'V2','V1','V2',True,0.1930123796423659
False,0.15789473684210525,True,'V3',0.3913043478260869,'V9','V1','V4','V2','V3','V3',0.08809686687645368,'V1',0.10470051878635434,'V1',True,'V2','V2',0.3913043478260869,'V5','V2','V2',True,0.2184869325997249
False,0.07017543859649122,True,'V2',0.28985507246376807,'V2','V1','V3','V1','V1','V3',0.17532722214621244,'V1',0.4588901116176702,'V1',True,'V1','V3',0.28985507246376807,'V2','V4','V3',True,0.1595048143053645
True,0.07017543859649122,True,'V2',0.11594202898550726,'V7','V2','V2','V2','V1','V2',0.21881242304008755,'V1',0.4912749567678038,'V2',True,'V1','V2',0.11594202898550726,'V2','V4','V2',True,0.03224209078404402
False,0.21052631578947367,True,'V3',0.4782608695652174,'V1','V5','V4','V4','V3','V4',0.20951794591143338,'V1',0.0020437038201540636,'V2',False,'V1','V2',0.4782608695652174,'V4','V4','V3',True,0.5944979367262724
False,0.6666666666666666,True,'V5',0.28985507246376807,'V3','V4','V2','V1','V3','V4',0.1912026268983445,'V1',0.5063669234397108,'V4',False,'V2','V1',0.28985507246376807,'V4','V4','V2',True,0.05397524071526822
True,0.07017543859649122,True,'V2',0.028985507246376815,'V6','V1','V2','V1','V3','V3',0.04328909563551785,'V1',0.4639207671749725,'V4',True,'V1','V2',0.028985507246376815,'V2','V4','V2',True,0.010949105914718017
False,0.8245614035087719,True,'V1',0.5652173913043479,'V5','V1','V4','V1','V3','V1',0.060459707210288684,'V2',0.43310800188649584,'V4',True,'V2','V2',0.5652173913043479,'V4','V4','V3',True,0.17298486932599724
False,0.26315789473684215,True,'V3',0.37681159420289856,'V3','V1','V4','V4','V3','V3',0.4337802708988917,'V1',0.4172299952837604,'V2',False,'V1','V2',0.37681159420289856,'V4','V4','V2',True,0.1420082530949106
False,0.4385964912280701,True,'V3',0.11594202898550726,'V7','V3','V1','V4','V3','V3',0.23446891959684407,'V1',0.42807734632919353,'V4',False,'V1','V2',0.11594202898550726,'V4','V4','V3',True,0.05023383768913343
False,0.29824561403508765,True,'V4',0.30434782608695654,'V1','V1','V4','V4','V3','V3',0.09787476626989557,'V1',0.6362207200125767,'V3',False,'V2','V2',0.30434782608695654,'V4','V4','V3',True,0.1153232462173315
True,0.17543859649122806,True,'V3',0.4782608695652174,'V2','V1','V4','V4','V3','V4',0.19199160851917726,'V1',0.2048420059739035,'V2',False,'V1','V2',0.4782608695652174,'V2','V4','V2',True,0.1705089408528198
False,0.15789473684210525,True,'V3',0.8260869565217391,'V3','V5','V1','V2','V3','V2',0.2664705614083093,'V1',0.4412828171671121,'V1',True,'V1','V2',0.8260869565217391,'V3','V1','V3',True,0.3944429160935351
False,0.12280701754385964,True,'V5',0.30434782608695654,'V3','V5','V4','V4','V3','V3',0.1289916541250513,'V1',0.5032227637163968,'V2',True,'V2','V2',0.30434782608695654,'V2','V4','V3',True,0.04126547455295736
True,0.12280701754385964,True,'V3',0.10144927536231885,'V2','V1','V1','V4','V1','V2',0.17237652209604595,'V1',0.3526175129696589,'V2',True,'V1','V1',0.10144927536231885,'V2','V2','V3',True,0.10789546079779919
True,0.12280701754385964,True,'V2',0.28985507246376807,'V2','V1','V4','V2','V1','V2',0.08019336890591508,'V1',0.6214431693130011,'V4',True,'V1','V2',0.28985507246376807,'V4','V2','V2',True,0.24687757909215957
True,0.08771929824561403,True,'V2',0.028985507246376815,'V6','V4','V2','V2','V1','V3',0.1761572490536781,'V1',0.44898600848923126,'V2',True,'V1','V1',0.028985507246376815,'V1','V4','V2',False,0.010123796423658873
False,0.29824561403508765,True,'V3',0.21739130434782608,'V9','V4','V2','V2','V3','V2',0.21463948556574086,'V1',0.056909290991982386,'V2',False,'V1','V2',0.21739130434782608,'V2','V4','V3',True,0.09309491059147179
True,0.2807017543859649,True,'V4',0.6521739130434783,'V9','V2','V3','V2','V3','V2',0.11795047202079628,'V1',0.5282188335167426,'V4',True,'V1','V3',0.6521739130434783,'V5','V4','V3',False,0.19779917469050895
False,0.4035087719298246,True,'V5',0.21739130434782608,'V9','V5','V2','V2','V3','V3',0.17081224061659142,'V1',0.6513126866844836,'V2',True,'V2','V2',0.21739130434782608,'V3','V4','V3',True,0.11983493810178816
False,0.3157894736842105,True,'V4',0.11594202898550726,'V9','V1','V4','V4','V3','V3',0.12489168604916312,'V1',0.6006917151391291,'V4',False,'V1','V2',0.11594202898550726,'V2','V2','V3',True,0.0710866574965612
False,0.17543859649122806,True,'V2',0.30434782608695654,'V1','V1','V3','V4','V3','V4',0.08427053404478496,'V1',0.6582298380757743,'V1',False,'V1','V2',0.30434782608695654,'V2','V4','V2',True,0.13370013755158186
False,0.7543859649122807,True,'V5',0.28985507246376807,'V7','V1','V3','V4','V3','V3',0.5691020203402197,'V2',0.4255620185505424,'V4',False,'V1','V3',0.28985507246376807,'V2','V4','V2',True,0.19295735900962863
False,0.3157894736842105,True,'V1',0.6521739130434783,'V7','V5','V3','V2','V3','V4',0.35917818214986086,'V2',0.37038201540638266,'V4',False,'V1','V3',0.6521739130434783,'V1','V4','V3',True,0.6558459422283356
False,0.3157894736842105,True,'V5',0.11594202898550726,'V3','V5','V4','V3','V3','V4',0.10555023487025128,'V1',0.1550070743593775,'V3',True,'V1','V2',0.11594202898550726,'V2','V2','V3',True,0.17325997248968364
False,0.42105263157894735,True,'V5',0.13043478260869565,'V3','V3','V2','V4','V3','V3',0.16028640488894969,'V1',0.2108159094482,'V4',False,'V2','V2',0.13043478260869565,'V4','V4','V3',True,0.015020632737276478
False,0.03508771929824561,True,'V2',0.10144927536231885,'V2','V4','V1','V2',nan,'V3',0.18149313631595748,'V1',0.3008960855211445,'V1',True,'V1','V2',0.10144927536231885,'V2','V4','V2',True,0.07306740027510317
False,0.22807017543859642,True,'V4',0.11594202898550726,'V2','V1','V1','V4','V3','V2',0.22179960778948327,'V1',0.5016506838547399,'V4',True,'V1','V2',0.11594202898550726,'V2','V3','V2',True,0.08181568088033012
False,0.10526315789473684,True,'V4',0.6521739130434783,'V7','V5','V4','V2','V3','V3',0.11183472431249145,'V1',0.21789026882565637,'V2',True,'V1','V2',0.6521739130434783,'V2','V1','V2',True,0.45325997248968364
False,0.15789473684210525,True,'V2',0.2463768115942029,'V3','V1','V2','V1','V3','V4',0.09520226205135221,'V1',0.4621914793271498,'V4',False,'V1','V1',0.2463768115942029,'V2','V4','V2',True,0.1296286107290234
False,0.12280701754385964,True,'V2',0.30434782608695654,'V2','V1','V4','V3','V3','V3',0.06904729329137593,'V1',0.47696903002672536,'V4',True,'V1','V2',0.30434782608695654,'V2','V2','V2',True,0.1925722145804677
False,0.19298245614035092,True,'V4',0.6521739130434783,'V9','V2','V4','V2','V3','V3',0.05965704382724494,'V1',0.3244772834459991,'V2',True,'V1','V2',0.6521739130434783,'V1','V4','V3',True,0.18244841815680882
False,0.17543859649122806,True,'V4',0.043478260869565216,'V3','V1','V1','V4','V3','V3',0.09294933187394536,'V1',0.4747681182204056,'V2',True,'V1','V1',0.043478260869565216,'V2','V2','V4',True,0.1022283356258597
False,0.9824561403508772,True,'V3',0.30434782608695654,'V9','V1','V1','V4','V3','V4',0.20311032060929446,'V1',0.04448986008489231,'V2',False,'V1','V2',0.30434782608695654,'V4','V3','V3',True,0.23526822558459423
False,0.15789473684210525,False,'V2',0.10144927536231885,'V2','V5','V1','V1','V3','V3',0.05828430701874401,'V2',0.21238798930985697,'V3',True,'V2','V1',0.10144927536231885,'V4','V2','V2',True,0.10354883081155433
False,0.10526315789473684,True,'V3',0.4782608695652174,'V3','V5','V4','V4','V3','V3',0.11180736078806951,'V1',0.4342084577896557,'V4',True,'V1','V2',0.4782608695652174,'V2','V4','V2',True,0.11801925722145806
False,0.24561403508771928,True,'V3',0.13043478260869565,'V6','V1','V4','V4','V3','V3',0.16955351849318193,'V1',0.4244615626473825,'V2',True,'V2','V2',0.13043478260869565,'V4','V4','V3',True,0.02486932599724897
False,0.26315789473684215,True,'V3',0.21739130434782608,'V9','V2','V4','V2','V3','V3',0.1445614995211383,'V1',0.5653199182518471,'V4',True,'V1','V2',0.21739130434782608,'V2','V4','V3',True,0.1305089408528198
True,0.19298245614035092,True,'V4',0.4782608695652174,'V2','V1','V2','V1','V3','V3',0.08232316322342317,'V1',0.5928313158308443,'V2',True,'V1','V2',0.4782608695652174,'V2','V4','V3',True,0.27125171939477305
False,0.19298245614035092,True,'V2',0.4782608695652174,'V3','V1','V3','V2','V3','V4',0.07131390523099375,'V1',0.3912906775664204,'V1',False,'V1','V2',0.4782608695652174,'V2','V4','V2',True,0.2501237964236589
False,0.08771929824561403,True,'V3',0.46376811594202905,'V3','V1','V1','V3','V3','V3',0.19535732202307657,'V1',0.40999842792013835,'V2',False,'V1','V2',0.46376811594202905,'V2','V2','V3',True,0.20154057771664374
False,0.26315789473684215,True,'V5',0.30434782608695654,'V2','V1','V4','V4','V3','V3',0.23845031240023715,'V1',0.41518629146360636,'V4',False,'V1','V2',0.30434782608695654,'V4','V4','V3',True,0.26965612104539205
False,0.22807017543859642,True,'V4',0.26086956521739135,'V7','V3','V4','V4','V1','V4',0.059429014457062064,'V1',0.28769061468322593,'V2',True,'V1','V2',0.26086956521739135,'V2','V1','V2',True,0.13931224209078405
True,0.07017543859649122,True,'V3',0.34782608695652173,'V3','V3','V2','V2','V3','V2',0.09407123637524513,'V1',0.2903631504480428,'V2',True,'V2','V2',0.34782608695652173,'V4','V4','V3',True,0.12489683631361762
False,0.9824561403508772,True,'V1',0.30434782608695654,'V1','V1','V3','V1','V3','V4',0.30297350298718473,'V1',0.5409526803961642,'V4',False,'V2','V3',0.30434782608695654,'V4','V2','V3',True,0.35026134800550207
False,0.4736842105263158,True,'V5',0.5217391304347826,'V1','V2','V4','V4','V3','V4',0.17148264696492907,'V1',0.49363307656028926,'V2',False,'V1','V2',0.5217391304347826,'V2','V4','V3',True,0.45881705639614856
False,0.4736842105263158,True,'V2',0.11594202898550726,'V7','V5','V2','V4','V3','V4',0.17373101655493228,'V1',0.5907876120106901,'V3',False,'V1','V2',0.11594202898550726,'V2','V2','V3',False,0.18030261348005502
True,0.15789473684210525,True,'V2',0.13043478260869565,'V2','V2','V4','V2','V1','V3',0.22560769827153737,'V1',0.22575066813394123,'V4',True,'V4','V1',0.13043478260869565,'V2','V4','V2',True,0.03862448418156809
False,0.7368421052631579,True,'V3',0.2028985507246377,'V6','V5','V3','V2','V3','V3',0.018671044830574177,'V1',0.7088508096211288,'V4',True,'V1','V3',0.2028985507246377,'V2','V4','V3',True,0.05447042640990372
False,0.29824561403508765,True,'V4',0.15942028985507248,'V3','V5','V1','V2','V1','V3',0.41018379167236735,'V3',0.6624744537022482,'V2',False,'V3','V2',0.15942028985507248,'V4','V4','V3',True,0.1363961485557084
False,0.42105263157894735,True,'V4',0.30434782608695654,'V1','V5','V2','V4','V3','V3',0.0005199069640169657,'V1',0.4981921081590945,'V4',False,'V2','V2',0.30434782608695654,'V4','V3','V3',True,0.20863823933975242
False,0.21052631578947367,True,'V3',0.13043478260869565,'V3','V1','V1','V4','V1','V3',0.3485109682127058,'V1',0.15705077817953156,'V2',True,'V2','V2',0.13043478260869565,'V2','V4','V3',True,0.02514442916093535
False,0.2807017543859649,True,'V4',0.11594202898550726,'V3','V2','V3','V4','V3','V3',0.03034614858393761,'V1',0.42131740292406855,'V1',True,'V1','V2',0.11594202898550726,'V2','V3','V3',True,0.10404401650618983
False,0.631578947368421,True,'V3',0.4782608695652174,'V7','V1','V2','V2','V3','V3',0.30665845760934,'V1',0.41628674736676624,'V2',True,'V1','V1',0.4782608695652174,'V3','V2','V2',True,0.3951581843191197
False,0.22807017543859642,True,'V3',0.08695652173913043,'V3','V1','V1','V4','V3','V3',0.0574679618734893,'V1',0.3839019022166326,'V2',True,'V1','V2',0.08695652173913043,'V2','V1','V3',False,0.13463548830811556
False,0.3157894736842105,True,'V5',0.28985507246376807,'V1','V5','V3','V2','V1','V3',0.055835271582979885,'V1',0.5461405439396321,'V4',False,'V1','V3',0.28985507246376807,'V2','V4','V3',True,0.13810178817056395
False,0.12280701754385964,True,'V3',0.15942028985507248,'V5','V2','V1','V2','V3','V2',0.1788479956218361,'V1',0.25357648168526964,'V2',True,'V1','V2',0.15942028985507248,'V2','V3','V2',True,0.1310041265474553
False,0.5789473684210525,True,'V5',0.28985507246376807,'V3','V2','V2','V4','V1','V3',0.1920645779176358,'V1',0.21348844521301685,'V4',True,'V2','V2',0.28985507246376807,'V4','V4','V3',True,0.10855570839064649
False,0.36842105263157887,True,'V3',0.7246376811594203,'V1','V5','V2','V4','V3','V2',0.045058603548137,'V1',0.42681968243986795,'V2',True,'V1','V2',0.7246376811594203,'V5','V2','V3',False,0.5054195323246218
True,0.2807017543859649,True,'V2',0.08695652173913043,'V3','V1','V4','V3','V3','V4',0.05685684316139918,'V1',0.41550070743593776,'V2',False,'V2','V2',0.08695652173913043,'V5','V4','V3',True,0.059862448418156806
False,0.19298245614035092,True,'V3',0.11594202898550726,'V2','V1','V2','V1','V3','V2',0.09730013225703471,'V2',0.5940889797201698,'V2',True,'V1','V2',0.11594202898550726,'V2','V2','V3',False,0.18376891334250345
True,0.4035087719298246,True,'V5',0.6521739130434783,'V7','V1','V3','V1','V1','V4',0.15024399142609568,'V1',0.334381386574438,'V4',True,'V1','V3',0.6521739130434783,'V2','V4','V3',True,0.4133700137551582
False,0.3157894736842105,True,'V2',0.13043478260869565,'V6','V5','V2','V4','V3','V2',0.08105988051261002,'V1',0.4351517057066499,'V1',True,'V2','V2',0.13043478260869565,'V4','V2','V3',False,0.18239339752407152
False,0.2807017543859649,True,'V1',0.043478260869565216,'V2','V1','V2','V2','V2','V4',0.5644730241255073,'V1',0.31960383587486246,'V1',False,'V2','V2',0.043478260869565216,'V3','V4','V3',True,0.04401650618982118
True,0.8245614035087719,True,'V5',0.3913043478260869,'V9','V1','V1','V3','V3','V4',0.4329091987047931,'V1',0.35340355290048736,'V4',False,'V1','V2',0.3913043478260869,'V3','V4','V3',True,0.0912242090784044
